typ,u1_nr,u1_bezeichnung,u2_nr,u2_bezeichnung,u3_nr,u3_bezeichnung,ANS_PLJ,ANS_VJ,PLAN_FJ1,PLAN_FJ2,PLAN_FJ3,PLAN_FJ4,RE_VVJ,RE_VJ3,ROW_NR,ROW_TEXT,TXTSONST,TXTVZ,SUM_VE,PLAN_FJ5,VE_FJ1,VE_FJ2,VE_FJ3,VE_FJ4,VE_FJ5,ERM_VVJ,BER_GEL,BUD_BER,GES_E_A,GES_EA_GEN
ERGHHT,03,Schultr�geraufgaben,0303,Realschulen,,,-1442373.76,-1571505.99,-1342463.37,-1213933.0,-1099917.09,0.0,-1328295.35,0.0,  18,Ordentliches Ergebnis (= Zeilen 10 und 17),(= Zeilen 10 und 17),=,,,,,,,,,,,,
ERGHHT,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  19,Finanzertr�ge,,+,,,,,,,,,,,,
ERGHHT,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  20,Zinsen und sonstige Finanzaufwendungen,,-,,,,,,,,,,,,
ERGHHT,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  21,Finanzergebnis (= Zeilen 19 und 20),(= Zeilen 19 und 20),=,,,,,,,,,,,,
ERGHHT,03,Schultr�geraufgaben,0303,Realschulen,,,-1442373.76,-1571505.99,-1342463.37,-1213933.0,-1099917.09,0.0,-1328295.35,0.0,  22,Ergebnis der laufenden Verwaltungst�tigkeit (= Zeilen 18 und 21),(= Zeilen 18 und 21),=,,,,,,,,,,,,
ERGHHT,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  23,Au�erordentliche Ertr�ge,,+,,,,,,,,,,,,
ERGHHT,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  24,Au�erordentliche Aufwendungen,,-,,,,,,,,,,,,
ERGHHT,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  25,Au�erordentliches Ergebnis (= Zeilen 23 und 24),(= Zeilen 23 und 24),=,,,,,,,,,,,,
ERGHHT,03,Schultr�geraufgaben,0303,Realschulen,,,-1442373.76,-1571505.99,-1342463.37,-1213933.0,-1099917.09,0.0,-1328295.35,0.0,  26,Ergebnis - vor Ber�cksichtigung der internen Leistungsbeziehungen - (= Zeilen 22 und 25),(= Zeilen 22 und 25),=,,,,,,,,,,,,
ERGHHT,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  27,Ertr�ge aus internen Leistungsbeziehungen (48er),,+,,,,,,,,,,,,
ERGHHT,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  28,Ertr�ge aus internen Leistungsbeziehungen (9er),,+,,,,,,,,,,,,
ERGHHT,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  29,"Ergebnis (= Zeilen 27, 28)","(= Zeilen 27, 28)",=,,,,,,,,,,,,
ERGHHT,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  30,Aufwendungen aus internen Leistungsbeziehungen (58er),,-,,,,,,,,,,,,
ERGHHT,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  31,Aufwendungen aus internen Leistungsbeziehungen (9er),,-,,,,,,,,,,,,
ERGHHT,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  32,"Ergebnis (= Zeilen 30, 31)","(= Zeilen 30, 31)",=,,,,,,,,,,,,
ERGHHT,03,Schultr�geraufgaben,0303,Realschulen,,,-1442373.76,-1571505.99,-1342463.37,-1213933.0,-1099917.09,0.0,-1328295.35,0.0,  33,"Ergebnis (= Zeilen 26, 29, 32)","(= Zeilen 26, 29, 32)",=,,,,,,,,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   1,Einzahlungen aus Zuwendungen f�r Investitionsma�nahmen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   2,Einzahlungen aus der Ver�u�erung von Sachanlagen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   3,Einzahlungen aus der Ver�u�erung von Finanzanlagen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   4,Einzahlungen aus Beitr�gen und �hnlichen Entgelten,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   5,Sonstige Investitionseinzahlungen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   6,Summe (investive Einzahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   7,Auszahlungen f�r den Erwerb von Grundst�cken und Geb�uden,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,-75647.15,0.0,   8,Auszahlungen f�r Bauma�nahmen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,,,-170583.0,-546583.0,-231583.0,-191583.0,-41583.0,0.0,-54477.43,0.0,   9,Auszahlungen f�r den Erwerb von beweglichen Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  10,Auszahlungen f�r den Erwerb von Finanzanlagen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  11,Auszahlungen von aktivierbaren Zuwendungen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  12,Sonstige Investitionsauszahlungen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,,,-170583.0,-546583.0,-231583.0,-191583.0,-41583.0,0.0,-130124.58,0.0,  13,Summe (investive Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,,,-170583.0,-546583.0,-231583.0,-191583.0,-41583.0,0.0,-130124.58,0.0,  14,Saldo der Investitionst�tigkeit (Einzahlungen ./. Auszahlungen),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Summe der investiven Einzahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,-15791.0,-15791.0,-15791.0,-15791.0,-15791.0,0.0,0.0,0.0,  12,Auszahlungen f�r den Erwerb von beweglichem Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,-15791.0,-15791.0,-15791.0,-15791.0,-15791.0,0.0,0.0,0.0,  17,Summe der investiven Auszahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,-15791.0,-15791.0,-15791.0,-15791.0,-15791.0,0.0,0.0,0.0,  18,Saldo (Einzahlungen ./. Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Summe der investiven Einzahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,-89000.0,0.0,0.0,0.0,0.0,0.0,-10597.4,0.0,  12,Auszahlungen f�r den Erwerb von beweglichem Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,-89000.0,0.0,0.0,0.0,0.0,0.0,-10597.4,0.0,  17,Summe der investiven Auszahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,-89000.0,0.0,0.0,0.0,0.0,0.0,-10597.4,0.0,  18,Saldo (Einzahlungen ./. Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Summe der investiven Einzahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,-10000.0,0.0,0.0,0.0,0.0,-2633.23,0.0,  12,Auszahlungen f�r den Erwerb von beweglichem Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,-10000.0,0.0,0.0,0.0,0.0,-2633.23,0.0,  17,Summe der investiven Auszahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,-10000.0,0.0,0.0,0.0,0.0,-2633.23,0.0,  18,Saldo (Einzahlungen ./. Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Summe der investiven Einzahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,-5000.0,0.0,0.0,0.0,0.0,0.0,0.0,  12,Auszahlungen f�r den Erwerb von beweglichem Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,-5000.0,0.0,0.0,0.0,0.0,0.0,0.0,  17,Summe der investiven Auszahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,-5000.0,0.0,0.0,0.0,0.0,0.0,0.0,  18,Saldo (Einzahlungen ./. Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Summe der investiven Einzahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,-1234.83,0.0,  14,Auzahlungen f�r Bauma�nahmen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,-1234.83,0.0,  17,Summe der investiven Auszahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,-1234.83,0.0,  18,Saldo (Einzahlungen ./. Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Summe der investiven Einzahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,-5000.0,0.0,0.0,0.0,0.0,0.0,0.0,  12,Auszahlungen f�r den Erwerb von beweglichem Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,-5000.0,0.0,0.0,0.0,0.0,0.0,0.0,  17,Summe der investiven Auszahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,-5000.0,0.0,0.0,0.0,0.0,0.0,0.0,  18,Saldo (Einzahlungen ./. Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Summe der investiven Einzahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0,0.0,  12,Auszahlungen f�r den Erwerb von beweglichem Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0,0.0,  17,Summe der investiven Auszahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0,0.0,  18,Saldo (Einzahlungen ./. Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Summe der investiven Einzahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,-5000.0,0.0,0.0,0.0,0.0,0.0,0.0,  12,Auszahlungen f�r den Erwerb von beweglichem Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,-5000.0,0.0,0.0,0.0,0.0,0.0,0.0,  17,Summe der investiven Auszahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,-5000.0,0.0,0.0,0.0,0.0,0.0,0.0,  18,Saldo (Einzahlungen ./. Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Summe der investiven Einzahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,-40000.0,-480000.0,-190000.0,-150000.0,0.0,0.0,0.0,0.0,  12,Auszahlungen f�r den Erwerb von beweglichem Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,-40000.0,-480000.0,-190000.0,-150000.0,0.0,0.0,0.0,0.0,  17,Summe der investiven Auszahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,-40000.0,-480000.0,-190000.0,-150000.0,0.0,0.0,0.0,0.0,  18,Saldo (Einzahlungen ./. Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Summe der investiven Einzahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,-15792.0,-15792.0,-15792.0,-15792.0,-15792.0,0.0,-34061.84,0.0,  12,Auszahlungen f�r den Erwerb von beweglichem Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,-15792.0,-15792.0,-15792.0,-15792.0,-15792.0,0.0,-34061.84,0.0,  17,Summe der investiven Auszahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,-15792.0,-15792.0,-15792.0,-15792.0,-15792.0,0.0,-34061.84,0.0,  18,Saldo (Einzahlungen ./. Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Summe der investiven Einzahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,-10000.0,0.0,-10000.0,-10000.0,-10000.0,0.0,-7184.96,0.0,  12,Auszahlungen f�r den Erwerb von beweglichem Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,0.0,0.0,0.0,0.0,0.0,0.0,-74412.32,0.0,  14,Auzahlungen f�r Bauma�nahmen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74412.32,-74412.32,-74412.32,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,-10000.0,0.0,-10000.0,-10000.0,-10000.0,0.0,-81597.28,0.0,  17,Summe der investiven Auszahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74412.32,-74412.32,-74412.32,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,,,-10000.0,0.0,-10000.0,-10000.0,-10000.0,0.0,-81597.28,0.0,  18,Saldo (Einzahlungen ./. Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74412.32,-74412.32,-74412.32,0.0
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,030301,Heinrich-Pattberg-Realschule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   1,Einzahlungen aus Zuwendungen f�r Investitionsma�nahmen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,030301,Heinrich-Pattberg-Realschule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   2,Einzahlungen aus der Ver�u�erung von Sachanlagen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,030301,Heinrich-Pattberg-Realschule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   3,Einzahlungen aus der Ver�u�erung von Finanzanlagen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,030301,Heinrich-Pattberg-Realschule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   4,Einzahlungen aus Beitr�gen und �hnlichen Entgelten,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,030301,Heinrich-Pattberg-Realschule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   5,Sonstige Investitionseinzahlungen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,030301,Heinrich-Pattberg-Realschule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   6,Summe (investive Einzahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,030301,Heinrich-Pattberg-Realschule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   7,Auszahlungen f�r den Erwerb von Grundst�cken und Geb�uden,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,030301,Heinrich-Pattberg-Realschule,0.0,0.0,0.0,0.0,0.0,0.0,-73586.09,0.0,   8,Auszahlungen f�r Bauma�nahmen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,030301,Heinrich-Pattberg-Realschule,-149791.0,-510791.0,-210791.0,-170791.0,-20791.0,0.0,-13230.63,0.0,   9,Auszahlungen f�r den Erwerb von beweglichen Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,030301,Heinrich-Pattberg-Realschule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  10,Auszahlungen f�r den Erwerb von Finanzanlagen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,030301,Heinrich-Pattberg-Realschule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  11,Auszahlungen von aktivierbaren Zuwendungen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,030301,Heinrich-Pattberg-Realschule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  12,Sonstige Investitionsauszahlungen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,030301,Heinrich-Pattberg-Realschule,-149791.0,-510791.0,-210791.0,-170791.0,-20791.0,0.0,-86816.72,0.0,  13,Summe (investive Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,03,Schultr�geraufgaben,0303,Realschulen,030301,Heinrich-Pattberg-Realschule,-149791.0,-510791.0,-210791.0,-170791.0,-20791.0,0.0,-86816.72,0.0,  14,Saldo der Investitionst�tigkeit (Einzahlungen ./. Auszahlungen),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,030301,Heinrich-Pattberg-Realschule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Summe der investiven Einzahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,030301,Heinrich-Pattberg-Realschule,-15791.0,-15791.0,-15791.0,-15791.0,-15791.0,0.0,0.0,0.0,  12,Auszahlungen f�r den Erwerb von beweglichem Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,030301,Heinrich-Pattberg-Realschule,-15791.0,-15791.0,-15791.0,-15791.0,-15791.0,0.0,0.0,0.0,  17,Summe der investiven Auszahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,030301,Heinrich-Pattberg-Realschule,-15791.0,-15791.0,-15791.0,-15791.0,-15791.0,0.0,0.0,0.0,  18,Saldo (Einzahlungen ./. Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,030301,Heinrich-Pattberg-Realschule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Summe der investiven Einzahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,030301,Heinrich-Pattberg-Realschule,-89000.0,0.0,0.0,0.0,0.0,0.0,-10597.4,0.0,  12,Auszahlungen f�r den Erwerb von beweglichem Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,030301,Heinrich-Pattberg-Realschule,-89000.0,0.0,0.0,0.0,0.0,0.0,-10597.4,0.0,  17,Summe der investiven Auszahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,030301,Heinrich-Pattberg-Realschule,-89000.0,0.0,0.0,0.0,0.0,0.0,-10597.4,0.0,  18,Saldo (Einzahlungen ./. Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,03,Schultr�geraufgaben,0303,Realschulen,030301,Heinrich-Pattberg-Realschule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Summe der investiven Einzahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
